contract_id;ticket_start_date;ticket_end_date;ticket_type
258643306223;2016-06-10;2018-09-28;billing
770124175586;2015-10-20;2018-07-05;technical support
811551423275;2018-03-24;2018-09-14;technical support
803223492506;2016-10-13;2017-06-02;billing
733293567488;2010-04-22;2015-11-18;technical support
686963366116;2017-01-26;2018-08-05;technical support
099077267285;2016-03-28;2016-07-10;upgrade
832826068768;2012-01-15;2013-07-05;upgrade
317704951123;2017-06-24;2018-07-16;technical support
486796853432;2017-10-20;2018-05-16;billing
438652348398;2016-03-16;2017-02-26;technical support
667603092989;2017-11-03;2018-11-28;technical support
464577139598;2016-06-20;2017-02-27;billing
489075621018;2016-03-19;2017-07-18;billing
929453240684;2016-11-23;2018-05-29;billing
543767909207;2012-03-18;2012-12-28;technical support
412233651586;2017-10-08;2017-11-04;upgrade
874512172581;2017-05-10;2017-06-18;technical support
794777227680;2012-06-04;2017-12-01;billing
520498477706;2018-06-19;2018-06-22;billing
493774735124;2018-06-23;2018-12-31;technical support
214832980361;2017-01-05;2017-03-23;technical support
603722909736;2012-05-07;2017-05-15;technical support
505355815555;2016-09-23;2017-10-10;billing
539403792428;2017-06-07;2018-10-22;technical support
004454524610;2018-02-17;2018-04-10;upgrade
477086161916;2017-12-23;2018-11-06;billing
803037845115;2018-10-20;2018-12-02;technical support
004613643804;2015-12-18;2018-01-30;technical support
715142897636;2017-10-19;2018-02-06;technical support
821813522464;2018-05-09;2018-10-17;technical support
576828165267;2018-07-19;2018-08-01;technical support
559674899323;2018-04-20;2018-12-30;billing
203883921449;2017-09-19;2018-12-05;technical support
596881074006;2012-08-28;2012-11-22;technical support
714882262130;2018-10-23;2018-11-28;technical support
305704840691;2016-05-21;2018-05-24;billing
309928033287;2018-05-06;2018-12-29;upgrade
950007973975;2018-04-06;2018-07-10;technical support
580483181507;2013-09-05;2014-05-19;technical support
362655904301;2013-07-17;2013-12-28;billing
894415882411;2011-09-05;2015-03-23;technical support
906969126427;2013-06-19;2016-05-30;billing
113884571522;2014-06-28;2015-02-10;billing
035856243399;2018-09-14;2018-12-12;upgrade
227509992778;2018-08-23;2018-09-28;technical support
559142922840;2018-04-25;2018-07-08;upgrade
241232202708;2018-05-27;2018-06-28;technical support
200654944450;2013-05-18;2013-11-13;technical support
441604476779;2017-03-18;2017-04-05;technical support
884919626125;2018-03-30;2018-06-16;technical support
561744865269;2018-08-28;2018-10-20;billing
629049798926;2018-05-19;2018-07-10;technical support
437736553370;2015-06-22;2017-10-14;billing
971009050989;2015-12-29;2017-06-22;technical support
525644289492;2018-06-13;2018-08-01;technical support
124894773200;2018-08-07;2018-11-10;technical support
640068584894;2017-06-04;2018-04-29;billing
114738533953;2016-07-01;2017-02-14;technical support
126853352403;2015-05-11;2018-07-15;billing
312488504753;2016-06-08;2017-11-09;technical support
604619834041;2016-06-01;2018-08-10;billing
761490595549;2014-02-25;2016-08-15;technical support
423666179662;2018-02-01;2018-02-06;technical support
253699043732;2018-10-04;2018-12-17;technical support
629976304320;2018-12-20;2018-12-21;technical support
360010800193;2016-02-03;2018-09-28;technical support
376405227420;2013-02-13;2018-06-30;billing
742862642679;2013-05-11;2014-05-17;technical support
961753925431;2014-08-26;2017-11-12;billing
789329396408;2017-09-03;2017-10-08;upgrade
293802984030;2017-02-13;2017-11-10;billing
621492457271;2017-05-09;2018-01-23;technical support
817065311721;2014-07-15;2018-12-05;billing
091578550770;2016-07-01;2017-09-07;technical support
325950408993;2014-05-01;2014-11-21;technical support
606416803361;2018-02-22;2018-11-12;technical support
493823305956;2012-12-26;2015-03-16;billing
661114661483;2013-09-03;2013-11-02;technical support
654307139354;2018-09-01;2018-12-29;billing
719675760385;2015-10-22;2018-04-08;billing
275217019184;2017-11-04;2017-12-01;technical support
747380125056;2018-06-14;2018-08-20;technical support
669352353929;2018-08-29;2018-12-19;technical support
875382123875;2018-10-19;2018-11-05;technical support
554648909598;2014-09-13;2014-12-08;billing
295994349327;2018-12-31;2018-12-31;billing
582831773587;2017-07-09;2018-01-23;technical support
648090184455;2014-09-20;2015-10-02;billing
631070678295;2018-10-25;2018-11-17;technical support
305121719115;2018-03-26;2018-10-01;technical support
892482390872;2018-12-27;2018-12-28;billing
777564749129;2018-03-27;2018-05-20;technical support
950875938741;2017-01-02;2018-09-06;technical support
414474809756;2018-04-26;2018-10-22;technical support
950207527115;2011-09-13;2013-07-09;technical support
991679051681;2016-09-05;2018-11-02;technical support
189773790478;2017-10-12;2017-11-08;technical support
591112076742;2015-11-19;2018-02-14;billing
399748885972;2014-06-14;2017-12-25;upgrade
916741751584;2017-12-12;2018-07-19;billing
019228359296;2016-12-20;2017-11-15;technical support
416171828778;2018-04-07;2018-12-08;technical support
637780428921;2018-09-03;2018-11-21;upgrade
083455688695;2014-07-30;2016-04-19;technical support
974049055307;2018-06-03;2018-08-19;billing
069295003738;2016-08-10;2018-04-25;technical support
558884638654;2018-12-10;2018-12-18;technical support
840311064920;2018-10-19;2018-12-09;billing
094089475994;2017-09-03;2018-10-30;billing
290649679973;2017-07-28;2017-08-12;technical support
178990582830;2014-12-08;2017-08-14;technical support
351967695921;2018-11-18;2018-12-17;technical support
764598504221;2015-02-13;2017-01-29;technical support
425868766708;2016-03-20;2017-03-22;technical support
179461151304;2016-11-09;2018-02-06;upgrade
158650161693;2016-06-20;2017-11-10;billing
884243843462;2017-01-11;2018-06-19;technical support
415524189620;2011-07-05;2018-07-07;technical support
287547192741;2018-06-07;2018-09-18;technical support
616840289210;2018-02-08;2018-06-23;technical support
487107812527;2013-12-10;2017-11-13;technical support
339321892743;2015-01-13;2015-10-03;billing
176117058420;2018-03-19;2018-03-27;technical support
253417449573;2013-07-31;2017-04-02;technical support
676540994416;2013-03-14;2018-08-13;technical support
148199378377;2014-02-15;2016-06-30;technical support
804480044709;2017-03-13;2017-06-09;technical support
376594705188;2018-11-09;2018-11-11;technical support
799128259225;2016-03-29;2018-07-19;technical support
676604006507;2018-05-17;2018-11-07;technical support
422887258069;2018-08-20;2018-11-12;upgrade
048646076067;2015-07-23;2015-09-02;technical support
216030410919;2016-12-30;2018-02-02;technical support
571158492308;2017-12-13;2018-08-22;billing
562160878078;2018-12-03;2018-12-24;technical support
553244348448;2017-11-29;2018-01-05;billing
463957876544;2018-05-23;2018-10-18;upgrade
985299158732;2017-07-28;2018-01-02;technical support
408296259056;2018-04-28;2018-11-08;technical support
997961250548;2017-10-31;2018-08-01;billing
316125466222;2017-01-03;2018-12-03;technical support
554289667070;2018-03-26;2018-10-19;billing
156591886005;2017-06-26;2018-06-28;technical support
619000340798;2018-02-25;2018-11-24;upgrade
137677790196;2014-07-31;2018-05-26;technical support
207515402944;2018-03-14;2018-05-04;billing
313453321213;2010-12-11;2012-07-19;technical support
373414052453;2016-02-03;2018-07-27;technical support
915511461229;2018-06-27;2018-07-12;billing
273527257336;2017-08-20;2018-11-11;technical support
857452803874;2016-11-02;2018-05-20;billing
716287067570;2015-02-09;2016-06-30;billing
526986053673;2017-03-21;2017-11-05;upgrade
370614966323;2018-11-02;2018-12-29;technical support
196535844364;2018-07-24;2018-10-28;technical support
161773270015;2017-06-14;2018-02-03;technical support
836150692334;2018-10-01;2018-12-28;billing
615645199686;2014-10-18;2017-09-28;technical support
100015922668;2018-02-18;2018-11-16;billing
948690174559;2017-04-13;2017-05-24;technical support
630570068737;2017-12-26;2018-07-17;billing
436576744255;2015-12-02;2017-08-06;technical support
406643759320;2015-08-06;2017-12-25;technical support
082862530223;2017-09-17;2018-03-21;billing
378629469099;2016-10-09;2018-01-26;billing
013541544779;2016-11-11;2017-03-14;technical support
812923587385;2018-10-14;2018-12-10;billing
948008535463;2014-10-04;2014-12-01;technical support
265132590665;2016-07-05;2017-07-08;technical support
431068950634;2017-10-20;2018-12-18;upgrade
846721521948;2017-01-09;2017-03-30;technical support
624300817582;2016-12-04;2018-02-16;technical support
593417681080;2016-10-11;2016-12-12;technical support
014309340096;2014-01-21;2015-06-15;technical support
039875883871;2018-03-25;2018-07-05;technical support
599952029898;2018-04-21;2018-04-29;technical support
116311211893;2016-03-16;2018-11-30;technical support
285985834053;2013-11-11;2017-01-25;technical support
485289761380;2018-02-08;2018-12-12;technical support
880894142901;2016-12-03;2018-07-12;technical support
627454360799;2016-02-26;2017-11-08;billing
060706333218;2014-01-22;2017-12-09;billing
482440384742;2016-11-14;2018-02-18;billing
535200674220;2015-11-07;2015-12-10;upgrade
469322259959;2011-12-03;2017-02-28;technical support
379985758623;2018-09-15;2018-10-02;technical support
110268723804;2016-08-09;2018-11-24;technical support
802494853033;2017-09-08;2017-10-23;technical support
647953934779;2018-04-14;2018-10-26;billing
044457217262;2016-02-09;2017-09-07;technical support
397553017231;2016-05-28;2016-12-10;technical support
190627581746;2012-03-22;2017-12-15;technical support
751209854184;2011-04-25;2018-01-03;technical support
163212909174;2018-02-13;2018-05-01;technical support
534280913337;2018-12-06;2018-12-19;billing
990388905212;2017-12-25;2018-07-22;technical support
622005190578;2014-07-13;2018-10-26;technical support
947554675760;2018-06-29;2018-07-27;billing
839816560675;2014-06-29;2018-07-03;technical support
810456682728;2017-06-14;2018-06-14;technical support
242799613816;2017-03-05;2017-05-13;technical support
376201253239;2018-11-04;2018-11-30;technical support
261773255126;2018-01-28;2018-06-20;billing
701812601765;2018-07-21;2018-07-22;billing
833638289941;2018-01-20;2018-02-07;technical support
398213880824;2018-01-01;2018-04-24;upgrade
150322940922;2015-01-15;2016-07-28;billing
345818210779;2016-11-13;2016-12-17;technical support
326516617420;2014-05-08;2016-01-23;technical support
094731357414;2015-11-19;2016-12-23;technical support
727769488222;2018-12-23;2018-12-30;billing
064453856168;2015-01-24;2018-10-06;technical support
009665008043;2015-08-05;2015-08-29;technical support
496430469602;2016-01-19;2018-08-08;technical support
417625589651;2017-07-21;2018-12-12;technical support
773544535829;2013-09-18;2015-09-09;technical support
370046720621;2018-10-20;2018-11-07;billing
697748102446;2018-12-29;2018-12-30;technical support
104588779554;2015-07-04;2018-09-10;billing
383446053064;2017-09-26;2017-11-12;technical support
167451726245;2018-03-14;2018-09-19;technical support
966918623682;2012-10-14;2013-09-13;upgrade
225443252188;2014-01-31;2018-07-20;technical support
443268200465;2016-06-30;2018-08-11;upgrade
930901156563;2015-07-23;2016-04-06;technical support
378175900739;2016-05-03;2018-08-12;technical support
195032245167;2018-10-10;2018-10-11;billing
701601616153;2017-12-20;2018-10-08;technical support
063443619340;2016-10-05;2018-07-15;billing
639198697868;2016-02-19;2016-04-25;technical support
562160878078;2017-09-16;2018-06-18;technical support
814127961852;2017-05-28;2017-11-12;technical support
911055603638;2017-12-10;2018-05-13;technical support
651172579346;2016-11-15;2018-09-11;technical support
799725783482;2017-08-07;2018-10-09;technical support
805992393765;2018-12-27;2018-12-29;technical support
858676856554;2016-10-12;2016-11-25;technical support
390767204701;2015-02-03;2016-04-21;technical support
872052241167;2015-11-20;2018-04-26;billing
507881159996;2014-05-14;2015-11-24;technical support
708877431050;2018-03-26;2018-05-18;billing
041019681042;2018-05-02;2018-07-05;technical support
806198562054;2016-10-28;2017-03-26;billing
392707572178;2018-02-14;2018-07-18;billing
498262695559;2013-02-01;2015-05-21;billing
106444410003;2017-11-25;2018-03-22;billing
440434483354;2018-05-17;2018-11-23;technical support
192563868837;2017-05-02;2017-06-17;billing
816911698454;2017-08-05;2018-05-29;billing
272232139436;2016-07-12;2018-06-28;billing
863022032047;2017-07-07;2018-11-24;technical support
962610577579;2015-04-05;2018-11-11;technical support
576863677602;2018-07-31;2018-09-25;upgrade
564967305670;2018-09-14;2018-09-28;technical support
848388663143;2015-02-11;2018-10-12;upgrade
501585499727;2016-12-04;2018-04-14;technical support
544158763018;2016-04-15;2017-09-18;technical support
915993727604;2016-02-02;2018-11-08;technical support
704990516227;2016-05-18;2017-04-15;upgrade
336681201458;2018-02-25;2018-05-28;technical support
329919240775;2017-04-12;2018-04-12;technical support
889488367006;2016-06-28;2018-09-16;technical support
844243724619;2014-06-28;2016-09-28;technical support
435863930223;2013-04-08;2017-04-04;technical support
932436336972;2017-01-15;2018-06-11;technical support
718213298580;2018-04-04;2018-06-08;billing
816684387091;2017-01-28;2018-02-23;technical support
347326885526;2015-07-11;2015-09-03;technical support
945794101426;2017-01-11;2018-05-25;technical support
988364212921;2015-08-25;2016-06-25;technical support
658842829762;2015-07-16;2017-04-14;technical support
785466177804;2017-05-25;2018-12-07;technical support
300763775405;2016-04-22;2016-08-24;billing
944240017575;2016-12-14;2017-07-11;technical support
594387278425;2016-07-22;2017-01-03;technical support
442643995664;2015-10-22;2017-08-28;billing
508190453581;2017-11-22;2018-07-17;billing
464244478423;2016-12-04;2018-06-10;technical support
617053279583;2017-11-29;2018-08-10;technical support
765725524899;2014-10-22;2017-12-16;billing
528122727935;2017-10-03;2018-12-26;technical support
567301185163;2016-05-09;2016-12-24;billing
456747988773;2018-12-10;2018-12-14;technical support
136308518590;2017-10-15;2018-07-11;upgrade
685166213961;2017-08-23;2017-11-02;billing
827092742172;2017-10-25;2018-05-20;technical support
621827506179;2014-09-09;2017-12-02;billing
906706882613;2018-08-02;2018-11-08;technical support
916025876400;2014-12-31;2017-09-25;technical support
177121759262;2016-07-09;2016-12-24;technical support
240075386243;2016-06-06;2017-06-03;technical support
187733256100;2018-06-26;2018-07-30;technical support
480708286696;2017-01-12;2018-05-27;billing
652358660691;2017-11-27;2018-06-09;upgrade
209148464388;2014-09-10;2017-02-09;technical support
590933383162;2018-04-17;2018-09-09;billing
779152296629;2017-12-01;2018-02-15;billing
294568827656;2018-05-20;2018-06-14;upgrade
309022119340;2017-03-29;2018-11-24;billing
551243918415;2017-05-05;2017-08-08;technical support
830529041087;2018-05-18;2018-05-19;technical support
958772777129;2016-07-26;2016-09-17;technical support
