contract_id;start_date;end_date;termination_reason;is_b2b
636363456298;2012-02-09;;nan;y
109324469185;2017-07-11;;nan;y
714151279444;2010-08-16;;nan;y
279146549468;2015-12-09;;nan;n
131408328956;2012-04-12;2018-07-17;low quality;n
332343036629;2013-02-06;;nan;n
972139830211;2013-04-09;;nan;n
462259993554;2012-12-03;;nan;y
489244055720;2013-10-27;;nan;n
496669394044;2015-11-17;;nan;y
101566089438;2017-04-13;;nan;n
993989565708;2014-01-22;;nan;n
396586462355;2017-12-10;;nan;n
946093889028;2017-02-06;;nan;n
797993316560;2012-05-08;;nan;y
267764641714;2013-03-14;;nan;n
179359123060;2012-12-25;;nan;n
525203928992;2016-04-28;;nan;n
309738356807;2014-08-16;;nan;n
426860002612;2017-05-06;;nan;n
831585083089;2013-02-24;;nan;n
366655869219;2017-07-07;2018-10-01;too expensive;y
516188624345;2015-04-27;;nan;n
775874953889;2012-07-27;;nan;y
812852301676;2012-04-19;2018-01-17;too expensive;n
714343202338;2017-01-22;2018-04-28;death;y
473517481977;2014-02-14;;nan;n
948725287772;2013-05-26;;nan;y
555972015247;2014-05-27;;nan;n
956941083890;2014-09-03;;nan;n
168415458218;2017-03-11;;nan;n
554957206634;2010-05-17;;nan;n
746063259815;2012-04-17;;nan;n
012304791962;2012-05-16;;nan;n
759602128097;2017-08-14;2018-06-30;low quality;y
270435966988;2017-09-02;2018-02-12;death;n
617521300951;2011-11-02;2018-03-26;too expensive;n
131288171517;2015-05-20;;nan;n
746412362764;2011-12-21;2018-03-17;low quality;n
411333764377;2013-07-05;;nan;n
611112387643;2014-04-03;2018-02-13;too expensive;y
010304603233;2013-11-25;2018-12-25;low quality;y
421375434914;2010-12-09;;nan;n
268099270782;2011-08-18;;nan;y
823558988601;2017-05-28;;nan;n
945899634337;2013-11-14;;nan;n
158977666076;2014-02-06;;nan;n
302541903635;2012-08-29;;nan;n
701568620143;2010-07-27;;nan;n
071316171862;2017-12-10;;nan;y
539909654986;2014-07-06;;nan;n
565081869987;2012-04-30;;nan;n
535396075899;2013-10-28;;nan;n
336757125793;2015-07-19;;nan;n
310185844667;2011-05-04;;nan;y
912576314153;2014-09-05;;nan;n
588383522424;2017-12-19;2018-09-12;low quality;n
144604257262;2010-03-05;;nan;n
581991985391;2010-02-26;;nan;n
013028911331;2011-02-03;2018-03-09;low quality;n
104376898113;2011-01-13;;nan;n
904694053580;2015-07-23;;nan;n
964404262815;2016-08-20;2018-08-01;low quality;y
532214525109;2017-08-06;;nan;n
855253338578;2012-12-21;;nan;n
155188333433;2011-10-06;;nan;y
103876806309;2012-06-16;;nan;y
846458760901;2013-05-24;;nan;n
316785179322;2010-08-14;;nan;n
471190304209;2017-11-13;;nan;n
462018439507;2015-04-28;;nan;n
877443111655;2013-04-15;;nan;n
194393430670;2013-10-26;;nan;n
220480105327;2015-03-18;;nan;n
812814597273;2015-02-16;;nan;n
225481080113;2010-11-26;2018-06-15;too expensive;n
929066255812;2011-09-16;;nan;n
012870891191;2016-09-02;;nan;y
517685320604;2014-06-02;;nan;y
182437865135;2014-04-13;;nan;n
714396099467;2013-01-12;;nan;y
119197043570;2011-10-31;;nan;n
467252213184;2017-10-09;;nan;n
344369696465;2015-12-17;;nan;n
741226145461;2017-05-17;;nan;n
105149074511;2010-09-13;;nan;n
324113366594;2017-01-10;;nan;y
017491068242;2014-10-11;;nan;n
397683540698;2016-04-10;2018-10-09;too expensive;n
278901461591;2011-11-19;;nan;y
284151550185;2011-04-11;;nan;n
143140275996;2016-12-29;;nan;n
371780909129;2013-11-02;;nan;n
614653826114;2014-04-15;;nan;n
763773723582;2012-07-18;;nan;n
173751700017;2017-10-25;;nan;n
080177744904;2010-07-04;;nan;n
089985014092;2014-09-09;;nan;n
917375573238;2015-08-05;;nan;y
255289455903;2015-09-28;;nan;y
667950911885;2013-10-11;;nan;n
873821657117;2012-06-15;;nan;n
138084829450;2010-03-19;;nan;n
056190631955;2012-08-09;2018-03-02;low quality;n
295312952207;2014-06-14;;nan;y
011943748241;2011-04-28;;nan;n
346319732234;2013-10-02;;nan;n
042817034791;2017-07-25;;nan;n
199883655632;2016-08-29;;nan;y
689564712791;2013-03-11;;nan;n
700647951224;2014-11-18;;nan;n
749944063526;2010-02-20;;nan;y
357969853323;2014-02-02;;nan;n
710777361348;2012-05-19;;nan;n
727762624140;2017-08-14;;nan;n
995197136363;2010-05-23;;nan;n
426743857098;2014-12-08;;nan;n
862617687925;2011-03-01;;nan;n
829933928854;2013-12-08;;nan;n
005496552251;2010-11-15;;nan;n
413584486637;2017-12-09;;nan;n
345987362101;2015-02-01;;nan;n
002402216446;2010-09-23;;nan;y
890827562129;2011-08-30;2018-12-16;death;n
445321312670;2015-12-30;;nan;y
921436322908;2011-06-22;;nan;n
523780941609;2013-09-23;;nan;n
647414941392;2017-02-09;2018-07-07;too expensive;y
524629928202;2010-01-01;;nan;n
839149398436;2011-09-11;;nan;n
048241367003;2010-02-23;;nan;n
295188830801;2015-08-02;;nan;n
788273566534;2012-01-21;;nan;n
607852624351;2016-03-13;;nan;n
129868241966;2013-05-27;;nan;n
687161329428;2012-10-08;2018-10-06;too expensive;n
789072704680;2016-08-13;;nan;n
906621815851;2016-03-02;;nan;y
569811103041;2015-04-22;;nan;n
027472460111;2017-10-25;;nan;n
848710593417;2013-04-19;2018-02-07;low quality;n
541399977046;2017-05-11;;nan;n
097726338120;2015-08-06;;nan;y
042475399811;2017-10-13;2018-01-24;too expensive;n
364578744174;2012-10-26;2018-09-30;too expensive;n
075182286239;2015-06-24;;nan;n
491844643197;2017-04-16;;nan;y
228430785926;2017-10-31;;nan;y
269805664239;2015-07-08;;nan;y
704990516227;2014-08-11;2018-03-04;too expensive;y
266080743423;2010-11-27;2018-05-09;low quality;n
327620509568;2013-10-15;2018-01-05;low quality;y
337925245800;2013-09-15;;nan;n
372583668163;2010-07-24;;nan;n
448249349230;2017-03-31;;nan;n
380641196523;2011-10-07;2018-04-10;low quality;y
317142738156;2013-07-23;;nan;y
027854880661;2017-12-14;;nan;n
620886006069;2014-10-15;;nan;n
408275979350;2016-10-23;;nan;n
590467242526;2015-05-02;;nan;n
318231085771;2016-06-19;;nan;n
242294511057;2011-12-12;2018-03-13;too expensive;n
187621154557;2017-01-22;;nan;n
444675374305;2010-01-20;;nan;n
809012468413;2017-01-04;;nan;n
433319251429;2017-02-05;;nan;n
861980108664;2010-11-08;;nan;n
357633077798;2013-08-13;;nan;n
205572967698;2017-07-03;;nan;y
919078456847;2012-07-01;;nan;n
221088300004;2010-06-04;;nan;n
454342347496;2017-05-04;;nan;n
929198880472;2011-03-11;;nan;n
148155089286;2015-02-02;2018-11-02;low quality;n
643023190925;2017-07-15;;nan;y
521202869712;2014-09-08;;nan;n
665506704413;2013-01-03;2018-04-10;too expensive;n
497923472631;2014-01-08;;nan;n
130193106978;2015-11-13;2018-04-26;death;n
642843771787;2013-01-18;;nan;n
459925185271;2015-03-08;2018-10-18;too expensive;n
540724409842;2015-10-31;;nan;n
571789620776;2014-02-25;;nan;n
813913931747;2016-11-11;;nan;n
546229675767;2013-07-29;;nan;n
642990243231;2015-08-28;;nan;n
503020967142;2010-03-21;2018-04-30;too expensive;n
328092725832;2010-10-21;;nan;n
250843169246;2011-07-20;;nan;n
808039869277;2016-06-01;2018-01-17;low quality;n
498890966020;2014-04-20;;nan;n
490910681166;2016-07-01;;nan;y
119334733340;2015-10-08;2018-05-05;low quality;n
330158031684;2017-08-13;;nan;n
443387760587;2015-06-15;;nan;n
518604351247;2010-10-10;2018-10-29;death;n
616243073974;2012-04-10;;nan;n
369134869649;2010-11-27;;nan;n
453896067523;2013-01-28;;nan;n
172812264701;2011-06-19;2018-10-11;low quality;n
891197964726;2014-11-28;;nan;n
292126469413;2012-12-30;;nan;n
459239251736;2016-05-23;;nan;n
441684925698;2012-11-06;2018-10-25;too expensive;n
965327765626;2011-09-08;;nan;n
246727347127;2016-03-28;;nan;n
533651702770;2016-07-26;;nan;n
919440982456;2014-12-20;;nan;n
928157848763;2011-04-11;;nan;n
615412778646;2010-09-13;;nan;n
536763478753;2011-03-09;;nan;y
553582817874;2010-01-07;2018-07-27;low quality;n
462918927651;2016-04-24;;nan;y
368632361088;2012-06-25;2018-03-19;too expensive;n
669386322969;2013-09-23;;nan;n
587726516217;2014-06-27;2018-03-31;low quality;y
289984515548;2016-02-28;;nan;n
834212272875;2010-07-28;;nan;n
910855538730;2017-03-18;;nan;y
608861233123;2016-05-25;;nan;n
879528315194;2014-08-24;;nan;n
551526497153;2017-02-22;2018-12-15;low quality;n
899137493829;2017-10-01;;nan;n
596304127354;2012-12-28;2018-04-28;low quality;n
126988405401;2015-04-22;;nan;n
349808211658;2014-11-14;;nan;n
637770903393;2011-07-24;;nan;n
445962222381;2010-03-04;;nan;n
455369675751;2014-06-09;;nan;n
884678722891;2014-07-10;;nan;n
428465262068;2014-11-19;;nan;n
349178585348;2015-04-07;;nan;n
473742648670;2010-02-03;;nan;n
653190987634;2012-10-26;;nan;n
666530499512;2014-11-01;;nan;n
226764659660;2014-12-09;;nan;y
874058545492;2011-02-27;;nan;y
047173677423;2011-02-20;2018-05-31;low quality;n
749652968653;2013-12-31;;nan;n
211178112952;2017-10-26;2018-12-28;too expensive;y
588950038065;2014-07-23;;nan;y
171124309919;2015-09-21;;nan;n
227980268405;2013-06-11;;nan;n
711487492293;2010-10-09;;nan;n
316161944637;2016-08-08;;nan;n
701282131113;2011-01-16;;nan;n
315555099199;2011-12-22;2018-01-29;too expensive;n
491479621245;2013-07-29;;nan;n
046783813814;2011-07-30;;nan;n
270535515636;2011-05-12;;nan;n
336019849709;2016-02-21;;nan;n
970969412606;2011-11-01;;nan;y
239095302413;2013-04-19;;nan;n
835971729134;2013-05-25;;nan;n
635785539093;2012-09-16;;nan;n
422585827553;2013-09-03;2018-04-09;low quality;n
064383618863;2012-04-11;;nan;n
358686634371;2014-12-15;;nan;n
495784309984;2014-10-23;2018-11-17;too expensive;n
873844901811;2012-09-07;;nan;n
079175999386;2013-07-06;;nan;n
096203025316;2010-09-05;;nan;n
461418107156;2013-01-24;2018-10-11;low quality;n
011863301207;2013-03-03;;nan;y
732978060912;2016-01-31;;nan;n
305558311665;2012-08-25;;nan;n
426448703462;2014-11-18;;nan;y
210964408271;2011-09-25;;nan;n
925834597390;2011-05-01;2018-07-01;low quality;n
101242851597;2014-05-03;;nan;y
539079330925;2015-07-28;;nan;n
103975050857;2017-12-07;;nan;n
108707122224;2012-04-29;;nan;n
110729506331;2012-02-14;;nan;y
151517189957;2014-03-30;;nan;n
627684161918;2010-07-20;;nan;n
280348448056;2012-07-25;;nan;n
088835301777;2012-03-16;2018-09-16;death;n
578309845054;2017-12-19;2018-02-20;too expensive;n
318328802205;2013-05-06;;nan;n
394346406486;2014-09-23;;nan;n
109678128210;2012-08-08;;nan;n
162265715093;2013-10-04;;nan;n
862468305939;2010-02-28;;nan;n
704715867472;2015-04-08;;nan;n
530995354714;2014-07-21;;nan;n
102358085036;2015-10-24;;nan;n
993834211447;2010-08-14;2018-09-19;too expensive;n
558524517626;2017-05-06;2018-05-18;low quality;n
296051205777;2014-12-12;;nan;n
254201597795;2016-05-21;;nan;n
909270478037;2015-10-10;;nan;y
105110353549;2016-12-02;;nan;n
735921370148;2010-08-06;;nan;n
564240211956;2016-11-08;;nan;n
640786247394;2017-10-07;;nan;n
168671072562;2016-08-19;;nan;n
005844736939;2017-09-07;;nan;n
459714124368;2016-01-04;2018-07-17;too expensive;n
780864498545;2012-08-31;;nan;n
234773873875;2011-04-25;;nan;n
270535932280;2015-06-12;;nan;n
018598463028;2016-11-19;2018-06-29;low quality;y
850652932798;2012-03-07;2018-02-19;low quality;y
874501363362;2014-12-24;;nan;y
214757960947;2012-01-20;;nan;y
867675802570;2013-10-18;;nan;y
686265394467;2017-08-16;;nan;n
514726104687;2013-12-09;;nan;n
316461515437;2010-10-04;2018-02-02;too expensive;n
939043993939;2016-10-13;;nan;n
152406648636;2013-01-04;;nan;n
550176566456;2011-01-22;;nan;y
578461231452;2012-12-08;;nan;n
646668215483;2010-04-11;;nan;n
056596827327;2016-08-24;2018-03-31;low quality;y
186045266428;2016-01-17;;nan;n
724000558131;2012-06-21;;nan;n
869427570086;2016-11-13;;nan;n
121154144801;2013-11-28;2018-07-13;low quality;n
728899752480;2011-03-01;;nan;n
458343651088;2017-03-17;;nan;y
553313716249;2017-03-14;;nan;n
710921319525;2011-12-20;;nan;n
284013873016;2013-03-17;;nan;y
929406832144;2012-06-17;2018-04-17;death;n
883923220775;2014-12-17;2018-08-14;death;y
990223774334;2011-05-29;;nan;y
455049867849;2015-08-20;;nan;n
752227440179;2017-09-11;;nan;n
273281257557;2017-06-18;;nan;n
202620746125;2010-05-21;;nan;y
395141610914;2016-11-09;;nan;n
315535119192;2014-09-14;;nan;n
457949406390;2011-07-04;;nan;n
858884703274;2010-10-27;;nan;n
441077208173;2014-04-20;;nan;n
013419664711;2012-09-30;2018-06-25;low quality;n
593852049744;2015-11-28;;nan;n
477394909762;2013-10-27;;nan;y
486726941749;2012-05-04;;nan;n
474652068023;2011-06-03;;nan;n
125374095089;2015-07-02;;nan;n
226254150242;2014-11-02;2018-12-25;low quality;n
325634130779;2010-02-19;;nan;n
866074773542;2012-01-02;2018-02-24;too expensive;n
503273482321;2014-08-01;;nan;n
160549457642;2013-06-16;;nan;n
975830783675;2015-12-06;;nan;n
013559726900;2013-08-21;;nan;n
759476808493;2016-04-20;;nan;n
389201239282;2012-11-19;;nan;n
323482229288;2011-02-11;;nan;y
686390191761;2016-11-30;;nan;n
995682590360;2015-03-23;;nan;n
532884353614;2017-11-23;;nan;n
974365443765;2010-09-12;;nan;n
858057319973;2014-02-22;;nan;n
469090439808;2013-02-07;;nan;y
174807883829;2013-03-03;;nan;n
073709825932;2015-10-17;;nan;n
934913405547;2016-08-07;;nan;n
187415636832;2014-08-24;;nan;y
940333056668;2013-05-13;;nan;n
379117227464;2017-08-24;;nan;n
252890005367;2013-10-16;;nan;n
738335838718;2010-10-31;;nan;n
734356124488;2017-02-26;;nan;n
602100102318;2012-08-10;;nan;n
615645199686;2011-01-21;2018-08-22;low quality;n
281462410754;2015-06-17;2018-12-30;low quality;n
980747066755;2012-09-12;;nan;y
438761000152;2015-05-05;;nan;y
255730532953;2013-05-16;;nan;n
243065357843;2015-11-29;;nan;n
142070961334;2014-12-25;2018-12-21;low quality;n
423955266059;2013-12-12;;nan;n
571342446768;2017-03-28;;nan;y
486845611465;2013-12-09;2018-09-18;too expensive;y
789894119378;2013-01-08;;nan;n
663634028554;2014-07-23;;nan;n
789111563845;2017-09-02;;nan;n
604619834041;2014-12-08;2018-08-08;low quality;n
218158505825;2012-07-26;2018-10-26;too expensive;n
504062653738;2015-02-06;;nan;n
333552141846;2017-07-20;;nan;n
147110744727;2016-03-28;;nan;n
756989083440;2010-02-08;;nan;n
147724098047;2016-08-26;;nan;n
621878166318;2015-02-25;;nan;n
099077267285;2010-09-30;;nan;n
842502697356;2015-01-12;;nan;n
993406333390;2017-05-25;;nan;n
039875883871;2017-08-20;;nan;n
344343629602;2016-09-17;;nan;n
356744248994;2014-06-25;;nan;n
435897160328;2016-06-01;;nan;n
568662379332;2011-12-11;;nan;y
763065340711;2012-09-12;;nan;n
768785332573;2011-02-04;;nan;n
777322005659;2011-06-01;;nan;n
079541250385;2011-07-18;;nan;n
979656336503;2017-08-28;;nan;n
219659384964;2017-02-02;;nan;n
784485188205;2011-05-25;;nan;n
374922506050;2014-07-31;;nan;n
785209115530;2017-10-03;;nan;n
836069103749;2017-11-17;2018-03-21;too expensive;n
935886504529;2013-07-02;2018-05-09;death;n
838897150277;2010-06-30;;nan;y
038654527455;2014-09-20;;nan;n
605301688668;2015-04-30;;nan;n
923924850179;2015-03-21;;nan;n
724615726347;2011-11-07;;nan;n
435158784648;2014-02-04;;nan;n
080529661187;2016-09-23;2018-04-11;low quality;n
943644422443;2017-01-13;;nan;n
557511133593;2015-10-21;;nan;n
777607605467;2010-11-22;;nan;n
623756127483;2016-03-08;2018-07-21;too expensive;n
302788798125;2014-09-20;;nan;n
403036511152;2010-02-23;2018-12-17;low quality;n
309990989048;2013-06-03;;nan;n
102816135944;2011-07-08;;nan;n
763782543152;2010-09-26;;nan;n
889650817080;2016-07-22;;nan;n
676504552580;2011-01-27;;nan;n
903938792991;2011-09-02;;nan;y
754740882785;2017-04-30;2018-01-18;too expensive;n
370851929464;2013-06-06;;nan;n
127852899773;2012-06-08;;nan;n
005574077605;2012-01-06;;nan;n
736143683646;2017-11-25;;nan;n
768090511825;2011-06-17;;nan;y
132374309409;2013-04-02;;nan;n
301470717803;2015-09-11;;nan;n
573479212735;2011-11-10;;nan;n
236515275924;2016-11-18;;nan;n
709348061280;2016-06-25;;nan;n
301170371071;2014-07-02;;nan;n
177092478039;2014-03-14;;nan;n
114523468988;2016-07-04;;nan;y
388623464264;2015-11-16;;nan;n
769961959186;2013-05-24;;nan;n
015865634758;2015-03-14;;nan;n
467696800809;2011-01-10;;nan;n
002392105229;2012-06-06;2018-02-01;too expensive;n
014326072441;2010-06-18;2018-05-06;too expensive;y
761690990605;2012-08-29;;nan;n
040125276055;2014-02-10;;nan;n
249141373722;2017-11-23;2018-10-17;death;n
760267111832;2013-08-16;;nan;y
414179462499;2015-01-09;2018-07-09;death;y
912841899431;2013-05-26;;nan;n
522821732360;2017-05-28;;nan;n
834411203419;2010-09-07;;nan;n
320247475936;2016-05-04;2018-05-16;too expensive;n
223042964585;2012-01-22;;nan;n
196515126105;2017-06-24;;nan;n
880447519126;2017-09-12;;nan;y
006266729090;2015-09-29;2018-03-19;low quality;y
113165679917;2015-07-24;;nan;n
575758408747;2017-07-17;;nan;y
103325056167;2016-07-18;;nan;y
616527274995;2013-10-24;;nan;y
738584150785;2010-12-02;;nan;n
576520467819;2014-06-05;2018-03-25;death;n
239900951238;2015-05-29;;nan;n
295994349327;2010-09-28;;nan;n
997662655956;2012-12-26;;nan;y
338180303487;2014-01-12;;nan;n
650382070960;2011-12-28;2018-06-02;low quality;n
193911559190;2014-09-01;;nan;n
225535965082;2011-04-28;;nan;y
598005174977;2010-09-05;;nan;n
003576374695;2012-04-03;;nan;n
605319833299;2013-04-11;;nan;n
173127115536;2010-05-27;;nan;y
250222808515;2011-07-30;;nan;n
468828345444;2011-05-29;;nan;n
530447407725;2015-12-06;;nan;y
030397388517;2015-04-13;;nan;n
913667803677;2010-02-01;;nan;n
141977455427;2014-04-07;;nan;n
414031436016;2014-02-15;2018-10-24;too expensive;y
996272693872;2012-03-28;;nan;n
741899143927;2014-09-05;;nan;n
582938472970;2015-02-13;;nan;n
149570289300;2011-09-09;;nan;n
817012618703;2016-05-10;2018-10-01;too expensive;n
115849431884;2016-12-27;;nan;n
422240995739;2014-03-31;;nan;n
730128665656;2015-03-03;;nan;n
571763459305;2012-03-16;;nan;y
173828717995;2014-06-28;;nan;n
603134323197;2011-07-26;;nan;n
699501758286;2015-06-23;;nan;n
818294193479;2011-03-12;;nan;n
787758728976;2012-09-21;;nan;n
567922536232;2013-12-17;;nan;y
649928162926;2011-12-15;;nan;n
038364866397;2015-07-23;;nan;n
297454070012;2017-02-04;;nan;n
658117075936;2015-12-16;;nan;n
879958213794;2013-01-03;2018-09-23;death;y
725070852930;2010-04-03;;nan;y
280412609630;2012-10-15;;nan;n
114416604120;2010-01-22;2018-05-24;too expensive;n
204526607905;2016-12-23;;nan;y
549709324258;2012-12-30;;nan;n
937011423193;2013-06-26;;nan;n
660911254350;2012-03-23;;nan;n
290053542281;2010-02-04;;nan;n
639638318350;2014-01-11;2018-11-13;death;n
631821645725;2016-02-13;;nan;n
390649153018;2010-01-07;;nan;n
013042091968;2017-08-31;;nan;n
535540498855;2010-10-25;2018-02-08;death;n
956801858882;2010-12-22;;nan;n
023710191907;2011-06-29;;nan;n
997458554468;2010-03-21;2018-12-06;low quality;n
132577568911;2016-08-10;;nan;n
459036797344;2013-08-25;;nan;n
319327269291;2014-07-03;;nan;n
944091819949;2016-10-05;;nan;n
977212206852;2016-11-16;2018-11-28;low quality;n
592508208842;2011-05-10;;nan;n
261401808331;2015-04-08;;nan;n
640791655011;2012-06-13;;nan;n
344367648184;2014-12-02;2018-04-08;too expensive;n
876793136337;2011-07-30;2018-03-21;low quality;n
229124570991;2011-03-05;;nan;n
521950722507;2016-05-18;;nan;y
635483101627;2012-08-29;;nan;n
938242579583;2011-04-06;;nan;y
438925611058;2013-11-20;;nan;y
236053775820;2015-12-15;;nan;y
673261505631;2011-09-01;2018-03-06;too expensive;n
385785489530;2017-10-02;;nan;n
729498006122;2013-09-03;;nan;n
702086868971;2014-05-06;;nan;n
632350229517;2015-10-06;2018-10-10;low quality;n
755108076881;2011-08-14;;nan;n
127620187208;2016-10-17;;nan;n
810213965736;2016-09-10;2018-08-13;low quality;n
448132107548;2011-04-21;;nan;y
071843997384;2011-11-29;;nan;n
544332295574;2016-10-03;;nan;y
536728752589;2010-02-04;;nan;y
437663974176;2015-05-10;;nan;n
640899685235;2010-01-30;;nan;n
536242562324;2012-10-09;;nan;n
151139726003;2014-01-02;;nan;y
409595202497;2013-05-21;;nan;y
846003822511;2010-01-24;;nan;n
755026795370;2013-12-13;;nan;n
461117085910;2017-06-20;;nan;n
302264874020;2013-12-27;;nan;y
007613975892;2013-05-02;;nan;n
943989471281;2011-09-16;;nan;y
297278395561;2011-12-24;2018-08-20;too expensive;n
963998239366;2012-05-09;;nan;n
431147539359;2014-12-14;;nan;y
732254099187;2011-02-23;2018-05-03;too expensive;n
610772528657;2010-12-18;;nan;n
619998416490;2015-05-16;;nan;n
858796101221;2013-03-09;;nan;y
881323185301;2017-01-08;;nan;n
025875804660;2012-04-02;;nan;n
113025782020;2010-04-17;2018-05-14;death;n
479902339971;2015-01-02;;nan;n
996814722660;2016-07-16;;nan;n
317888706276;2014-01-26;2018-07-06;too expensive;n
873565651330;2010-02-16;;nan;n
517415361527;2014-02-19;;nan;n
738668803005;2010-02-18;;nan;n
671715702264;2016-12-28;;nan;n
591112076742;2013-02-20;;nan;n
390024957315;2015-10-25;;nan;n
174508817697;2013-01-20;;nan;n
289098094126;2016-05-03;;nan;y
571394848611;2017-06-01;;nan;n
566547701447;2015-10-04;;nan;n
614419548845;2015-07-16;;nan;n
650039663523;2014-05-07;;nan;y
499870620541;2016-02-08;;nan;n
681365183741;2011-02-27;;nan;n
101695832379;2016-02-18;;nan;n
773588693296;2013-07-29;;nan;n
371546327236;2011-04-07;;nan;y
